Cruise #,Month,Year,Station Code,Study Type,GoodHaul,Day,Repeat,Nonconsecutive Repeat,MMED,Liner Mesh (cm),Extension,Sample Date,Start_Time,Stn_Depth_m,nmi_From_Shore,Mid_Lat,Mid_Long,Trawl_Dist_km,California market squid__,Chinook salmon_yearling_Interior_Sp,Sablefish__,Sea nettle__,Water jelly__
41,May,2011,052611LP06,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/26/2011,9:44,51,6,47.92708588,-124.8007507,3.754709,0,0,0,0,0
41,May,2011,052611LP09,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/26/2011,11:35,77,9,47.92641449,-124.8772507,3.71997,0,0,0,0,0
41,May,2011,052611LP12,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/26/2011,13:30,101,12,47.92700195,-124.9585876,3.361609,0.297476576,0,0,0,0
41,May,2011,052611LP17,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/26/2011,15:40,130,17,47.91725159,-125.0919189,2.812506,0,0,0,0,0
41,May,2011,052611LP22,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/26/2011,18:09,171,22,47.88624954,-125.1609955,3.360128,0,0,0,0,0
41,May,2011,052611LP27,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/26/2011,20:25,453,27,47.92383194,-125.3170013,3.033648,0.988908554,0,0,0,0
41,May,2011,052711FS04,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/27/2011,7:48,28,4,48.24533081,-124.7879181,4.178364,0.239328104,0,0,0,0
41,May,2011,052711FS07,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/27/2011,9:49,56,7,48.24316406,-124.8652496,4.104963,0,0,0,0,0
41,May,2011,052711FS09,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/27/2011,11:41,116,9,48.24150085,-124.9091644,4.086188,0,0.489453759,0,0,0
41,May,2011,052711FS12,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/27/2011,13:49,263,12,48.24016571,-124.9844208,3.713942,0,0,0,0,0
41,May,2011,052711FS17,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/27/2011,16:01,114,17,48.23441696,-125.1125031,3.279438,0,0,0,0,0
41,May,2011,052711FS22,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/27/2011,18:10,125,22,48.23374939,-125.235672,2.770732,0,0,0,0,0
41,May,2011,052711FS29,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/27/2011,20:31,116,29,48.21725082,-125.4199982,3.574327,0,0,0,0,0
42,June,2011,062011FS04,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/20/2011,7:59,29,4,48.22333527,-124.7939148,3.612068,0,0,0,0,0
42,June,2011,062011FS07,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/20/2011,9:44,51,7,48.23149872,-124.8730011,3.817431,0,0.523912551,0,0,0
42,June,2011,062011FS09,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/20/2011,11:26,97,9,48.22016907,-124.9221649,3.379956,0,0,0,0,0
42,June,2011,062011FS12,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/20/2011,13:13,260,12,48.22808075,-124.9925003,3.806397,0,0.262715636,0,0,0
42,June,2011,062011FS17,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/20/2011,15:17,121,17,48.22616577,-125.1223297,3.493207,0,0,0,0,0
42,June,2011,062011FS22,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/20/2011,17:20,116,22,48.23324966,-125.24617,3.844931,0,0.260082666,0,0,0
42,June,2011,062011FS29,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/20/2011,19:43,118,29,48.23199844,-125.4184189,3.628167,0,0,0,0,0
42,June,2011,062111LP04,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/21/2011,7:51,33,4,47.89858246,-124.7269135,1.140589,0,0,0,6.137178083,0
42,June,2011,062111LP06,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/21/2011,9:10,45,6,47.91808319,-124.7889175,3.991924,0,0.250505753,0,6.513149584,0.250505753
42,June,2011,062111LP09,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/21/2011,11:04,79,9,47.92058563,-124.8805008,3.829728,0,0,0,0.522230347,0.522230347
42,June,2011,062111LP12,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/21/2011,12:50,104,12,47.90841675,-124.9575806,2.988195,0,0.334650215,0,0,0
42,June,2011,062111LP17,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/21/2011,14:57,137,17,47.92100143,-125.0856628,3.535877,0,0,0,0,0
42,June,2011,062111LP22,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/21/2011,17:03,171,22,47.91916656,-125.1940002,3.221179,0,0,0,0,0
42,June,2011,062111LP27,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/21/2011,19:03,460,27,47.90966797,-125.3065033,3.516807,0,0,0,0,0.853046566
42,June,2011,062211QR06,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/22/2011,8:24,29,6,47.53533173,-124.5095062,3.999587,0,0.600062019,0,65.00671873,0
42,June,2011,062211QR10,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/22/2011,10:23,53,10,47.53216553,-124.6096649,3.978958,0,0.251322087,0,0,0
42,June,2011,062211QR14,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/22/2011,12:24,75,14,47.54191589,-124.701004,3.972691,0,2.349373197,0,0,0
42,June,2011,062211QR14B,Regular,TRUE,TRUE,TRUE,FALSE,No,0.8,No,6/22/2011,13:21,77,14,47.5328331,-124.7039948,3.055706,0,0.654513275,0,0,0
42,June,2011,062211QR19,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/22/2011,15:17,110,19,47.53483582,-124.8118286,3.749691,0.800066025,0,0,0,0.266688675
42,June,2011,062211QR24,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/22/2011,17:39,167,24,47.52858353,-124.929245,3.878326,0,0,0,0,1.031372894
42,June,2011,062311GH03,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/23/2011,7:50,22,3,47.00450134,-124.2477493,3.436199,0.291019218,0,0,26.1917296,0.291019218
42,June,2011,062311GH06,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/23/2011,9:31,35,6,47.00524902,-124.3199158,3.565543,68.4327757,0,0,38.14285859,5.60924391
42,June,2011,062311GH10,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/23/2011,11:23,53,10,47.0031662,-124.417923,3.931477,5.341504198,0.254357343,0,108.6105854,0.254357343
42,June,2011,062311GH16,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/23/2011,13:35,76,16,47.00266647,-124.5600891,3.72073,0,2.257621303,0,11.28810652,0
42,June,2011,062311GH26,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/23/2011,17:57,147,26,46.99625015,-124.8090057,3.644951,0,0,0,0,0
42,June,2011,062311GH31,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/23/2011,20:12,149,31,46.99341583,-124.927002,3.457814,0,0,0,0,0
42,June,2011,062411WB05,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/24/2011,7:45,34,5,46.66658401,-124.1867523,3.399066,54.42670887,0,0,81.49296409,6.766563805
42,June,2011,062411WB09,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/24/2011,9:47,58,9,46.66758347,-124.2928314,3.817165,24.10165875,0.261974552,0,3.929618274,0
42,June,2011,062411WB14,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/24/2011,11:50,79,14,46.67099762,-124.4034119,3.397621,0,1.177294294,0,2.648912162,0
42,June,2011,062411WB14B,Regular,TRUE,TRUE,TRUE,FALSE,No,0.8,No,6/24/2011,13:03,80,14,46.66666794,-124.4039154,4.121912,12.37289735,0.24260583,0,1.940846643,0
42,June,2011,062411WB19,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/24/2011,15:12,108,19,46.66916656,-124.5121689,4.071721,0.245596419,0.491192839,0,0,0
42,June,2011,062411WB23,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/24/2011,17:13,123,23,46.67041779,-124.6101685,3.726511,0,0,0,0,0
42,June,2011,062411WB30,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/24/2011,19:30,292,30,46.6602478,-124.7688293,3.851373,0,0,3.375419243,0,0
42,June,2011,062511CR04,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/25/2011,7:47,34,4,46.1578331,-124.0786667,3.59935,2.778279062,0,0,0.277827906,0
42,June,2011,062511CR07,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/25/2011,9:30,61,7,46.16225052,-124.1558304,3.89653,0,0,0,0,0
42,June,2011,062511CR10,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/25/2011,11:16,70,10,46.16108322,-124.2200851,4.5102,3.547514879,0,0,1.33031808,0.22171968
42,June,2011,062511CR15,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/25/2011,13:22,110,15,46.1677475,-124.3348312,4.058708,0.492767684,0,0,4.681292997,0.492767684
42,June,2011,062511CR20,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/25/2011,15:27,130,20,46.16741562,-124.4515839,4.217617,0,0.914531316,0,0,0.237100712
42,June,2011,062511CR25,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/25/2011,17:30,150,25,46.16508484,-124.5561676,4.418835,0.226304008,0,0,0,0
42,June,2011,062511CR30,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/25/2011,19:50,350,30,46.15366745,-124.6617508,3.739999,0,0,0,0,0
42,June,2011,062611CM01,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/26/2011,7:51,34,1,45.50266647,-124.0089188,3.648881,0.274056589,0,0,0.274056589,0
42,June,2011,062611CM03,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/26/2011,9:26,62,3,45.48958588,-124.045166,4.078585,0,0,0,0,1.716281442
42,June,2011,062611CM05,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/26/2011,11:07,84,5,45.48058319,-124.0901642,4.145183,1.206219477,0,0,0.241243895,0
42,June,2011,062611CM10,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/26/2011,13:13,129,10,45.48374939,-124.2078323,4.139313,0,0,0,0,0
42,June,2011,062611CM15,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/26/2011,15:13,169,15,45.48383331,-124.3255005,4.123046,0,0,0,0,0
42,June,2011,062611CM20,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/26/2011,17:16,232,20,45.48183441,-124.4491653,4.130396,0,0,0,0,0
42,June,2011,062611CM25,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/26/2011,19:19,478,25,45.47216797,-124.5625839,3.868342,0,0,0,0,0
42,June,2011,062711NH03,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/27/2011,7:51,43,3,44.66391754,-124.128334,3.510255,0,0,0,41.59241876,27.91819889
42,June,2011,062711NH05,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/27/2011,9:27,55,5,44.67308044,-124.1691666,2.904146,0,0,0,36.49954593,81.95181067
42,June,2011,062711NH10,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/27/2011,11:15,77,10,44.66883087,-124.2874985,3.992245,11.27185275,0,0,0,0
42,June,2011,062711NH15,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/27/2011,13:15,92,15,44.66858292,-124.4048309,3.7851,5.548070438,0,0,1.849356813,0
42,June,2011,062711NH20,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/27/2011,15:22,137,20,44.6605835,-124.5272522,3.023748,0,0,0,0,0
42,June,2011,062711NH25,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/27/2011,17:37,269,25,44.67624664,-124.6376648,3.59523,0,0,0,0.278146295,0
42,June,2011,062711NH30,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/27/2011,19:27,141,30,44.66975021,-124.7528381,3.403716,0,0,76.0932978,0,0
45,May,2012,053012LP04,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/30/2012,8:10,33.8,4,47.91758347,-124.7380829,2.536676,0.788433463,0.394216731,0,0.394216731,0.394216731
45,May,2012,053012LP06,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/30/2012,10:10,49,6,47.90841675,-124.784256,3.46592,0,0,0,0,0
45,May,2012,053012LP09,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/30/2012,12:19,79,9,47.91449738,-124.8809204,3.070108,0,1.302885687,0,0,0
45,May,2012,053012LP12,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/30/2012,14:28,102,12,47.91425323,-124.960495,3.049146,0,0,0,0,0
45,May,2012,053012LP17,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/30/2012,17:05,135,17,47.91424942,-125.0797501,2.949123,0,0,0,0,0.678167735
45,May,2012,053012LP22,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/30/2012,19:14,176,22,47.91424942,-125.1881714,2.877394,0,0,0,0,0
45,May,2012,053112GH03,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/31/2012,7:58,26,3,46.99691772,-124.2578278,2.925909,0,1.139247266,0,0,0
45,May,2012,053112GH06,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/31/2012,10:12,38,6,47.00383377,-124.3223343,2.634473,3.795825456,1.290580655,0,0,0
45,May,2012,053112GH10,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/31/2012,12:23,56,10,46.99900055,-124.4271698,3.044807,162.9002982,0.738963046,0,0,0
45,May,2012,053112GH16,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/31/2012,14:20,79,16,47.00175095,-124.5600891,2.750257,11.99887962,7.272048257,0,1.090807239,0
45,May,2012,053112GH21,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/31/2012,16:27,111,21,46.99649811,-124.6999969,3.275808,0,0.915804496,0,0,0
45,May,2012,053112GH26,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/31/2012,18:26,150,26,46.9991684,-124.8176651,2.691599,0,0.37152635,0,0,0
45,May,2012,053112GH31,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,5/31/2012,19:36,155,31,46.99758148,-124.9170837,2.994657,0,0,0,0,0
45,May,2012,060112WB05,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/1/2012,7:51,28,5,46.66841888,-124.1804199,2.264135,0,6.13688628,0,0,0
45,May,2012,060112WB09,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/1/2012,9:56,54,9,46.66558075,-124.2663345,2.774629,0.360408561,0,0,0,0.360408561
45,May,2012,060112WB14,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/1/2012,12:14,80,14,46.66500092,-124.401413,2.847234,0,1.756090143,0,0,0
45,May,2012,060112WB19,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/1/2012,14:19,110,19,46.6578331,-124.5036621,2.095412,0,1.431699503,0,0,0
45,May,2012,060112WB23,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/1/2012,16:17,130,23,46.66383362,-124.6122513,2.175482,0,10.11270019,0,0,0
45,May,2012,060112WB30,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/1/2012,18:35,275,30,46.66100311,-124.7868347,2.821885,0,0,0,0,0
45,May,2012,060212CR04,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/2/2012,7:51,24,4,46.16750336,-124.0841675,2.564279,0.389973118,2.089141701,0,0,0
45,May,2012,060212CR07,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/2/2012,9:34,53,7,46.16624832,-124.1471634,2.7411,11.67414714,3.161748183,0,0,0
45,May,2012,060212CR10,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/2/2012,11:38,78,10,46.16841888,-124.2315826,2.670959,0,3.369576853,0,0,0
45,May,2012,060212CR15,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/2/2012,13:36,111,15,46.1621666,-124.3371735,2.700235,0,5.6560731,0,0,0
45,May,2012,060212CR20,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/2/2012,15:45,130,20,46.16566467,-124.4455872,2.330218,0,1.931149726,0,0,0
45,May,2012,060212CR25,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/2/2012,18:03,148,25,46.16308594,-124.5468292,3.56114,0,2.184069901,0,0,0
45,May,2012,060212CR30,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/2/2012,20:40,250,30,46.15583038,-124.6670837,3.495308,0,0.572195575,0,0,0
45,May,2012,060312CM01,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/3/2012,8:14,29,1,45.48450089,-124.0081635,2.644845,0.378093955,0,0,0,0
45,May,2012,060312CM03,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/3/2012,9:41,58,3,45.48333359,-124.0435028,3.228537,0,0.309737831,0,0,0
45,May,2012,060312CM05,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/3/2012,11:20,85,5,45.47958374,-124.093338,3.25345,0,0,0,0,0
45,May,2012,060312CM10,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/3/2012,13:27,133,10,45.48233032,-124.2089233,3.089819,0,2.265504906,0,0,0
45,May,2012,060312CM15,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/3/2012,15:38,174,15,45.47941589,-124.3258362,3.491174,0,0.572873158,0,0,0
45,May,2012,060312CM20,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/3/2012,17:49,248,20,45.47174835,-124.4500809,3.509173,0,0,0,0,0
46,June,2012,062112FS04,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/21/2012,8:08,32,4,48.22543335,-124.7943726,3.097107,0,0.753391156,0,0,0.645763848
46,June,2012,062112FS07,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/21/2012,10:06,55,7,48.22091675,-124.8681335,3.172942,0,3.438162549,0,0,0
46,June,2012,062112FS09,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/21/2012,12:07,113,9,48.22615051,-124.9184265,3.376032,0,0.592411426,0,0,0
46,June,2012,062112FS12,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/21/2012,14:14,168,12,48.23340607,-124.9898834,2.839976,0,4.225388422,0,0,0
46,June,2012,062112FS17,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/21/2012,16:24,120,17,48.22549057,-125.1201782,3.363068,0,2.378780592,0,0,0
46,June,2012,062112FS22,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/21/2012,18:54,182,22,48.22667694,-125.239624,3.698912,0,0.270349775,0,0,0
46,June,2012,062112FS29,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/21/2012,20:41,122,29,48.2292099,-125.4212189,3.667798,0,1.090572658,0,0,0
46,June,2012,062212LP04,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/22/2012,7:47,35,4,47.91710663,-124.7411041,3.555657,0.281241964,0,0,0,0
46,June,2012,062212LP06,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/22/2012,9:40,58,6,47.90876007,-124.8042145,3.919813,0,1.559031416,0,0,0
46,June,2012,062212LP09,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/22/2012,11:45,83,9,47.91280746,-124.8760834,3.86855,0,5.253280704,0,0,0
46,June,2012,062212LP12,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/22/2012,13:54,107,12,47.92150879,-124.9593582,3.386832,0,1.771566933,0,0,0.590522311
46,June,2012,062212LP17,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/22/2012,16:36,130,17,47.91730881,-125.0798798,2.901243,0,1.034039388,0,0,0.344679796
46,June,2012,062212LP22,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/22/2012,18:55,178,22,47.91714478,-125.1921921,3.670801,0,0,0,0,0.817260284
46,June,2012,062312QR06,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/23/2012,8:18,29,6,47.54415894,-124.5011749,0.6231994,0,0,0,789.4744401,0
46,June,2012,062312QR06B,Regular,TRUE,TRUE,TRUE,FALSE,No,0.8,No,6/23/2012,9:04,29,6,47.52347565,-124.501236,0.6277995,0,0,0,919.0832263,0
46,June,2012,062312QR10,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/23/2012,10:44,56,10,47.5318222,-124.6143951,3.539092,0,0.282558346,0,0,0
46,June,2012,062312QR14,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/23/2012,12:59,83,14,47.53426361,-124.7053375,3.65752,0,1.913865103,0,0,0
46,June,2012,062312QR19,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/23/2012,15:21,118,19,47.53461456,-124.8101807,3.573864,0,0,0,0,0
46,June,2012,062312QR24,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/23/2012,17:59,177,24,47.53178406,-124.9367218,2.96261,0,0,0,0,8.776044721
46,June,2012,062312QR29,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/23/2012,19:40,468,29,47.53866577,-125.05896,1.231988,0,0,0,0,0
46,June,2012,062412GH03,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/24/2012,7:50,28,3,46.99740601,-124.2574463,3.162393,0.316216223,0.316216223,0,29.40810875,5.375675793
46,June,2012,062412GH06,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/24/2012,9:35,39,6,47.00501633,-124.322464,3.8117,0,0,0,8.657554674,0
46,June,2012,062412GH10,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/24/2012,11:36,59,10,46.99204254,-124.4169235,3.083779,0,0,0,0,0
46,June,2012,062412GH16,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/24/2012,13:41,79,16,47.00228119,-124.5582657,3.305167,33.88633656,0,0,0,1.815339459
46,June,2012,062412GH21,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/24/2012,15:58,115,21,46.99791718,-124.6959991,3.639836,0,0.27473763,0,0,0
46,June,2012,062412GH26,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/24/2012,18:16,154,26,46.99744034,-124.8178177,3.603703,0,0,1.664953846,0,0
46,June,2012,062412GH31,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/24/2012,20:15,156,31,46.99475861,-124.935379,3.439301,0,0,0,0,0
46,June,2012,062512WB05,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/25/2012,8:01,36,5,46.66692352,-124.1845474,3.330266,32.73012061,0,0,60.65581984,4.203868702
46,June,2012,062512WB09,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/25/2012,10:12,62,9,46.66329956,-124.296814,3.597909,0,0.555878359,0,1.667635076,67.2612814
46,June,2012,062512WB14,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/25/2012,12:11,82,14,46.67651749,-124.4006348,3.048154,0,0.984202204,0,0,128.6024214
46,June,2012,062512WB14B,Regular,TRUE,TRUE,TRUE,FALSE,No,0.8,No,6/25/2012,13:16,87,14,46.65603256,-124.3996582,3.213301,0,0,0,0,41.07925225
46,June,2012,062512WB19,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/25/2012,15:29,118,19,46.66819,-124.5099411,3.546109,0,0,0,0,0
46,June,2012,062512WB23,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/25/2012,17:44,131,23,46.67167664,-124.6081314,3.092561,0,0,0.646713142,0,0.323356571
46,June,2012,062612CR04,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/26/2012,7:58,29,4,46.16425323,-124.075882,2.969813,0,0,0,3.030493729,285.5398535
46,June,2012,062612CR07,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/26/2012,10:38,59,7,46.16503143,-124.1561356,3.161576,0.316297968,0,0,0.948893905,217.6130021
46,June,2012,062612CR10,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/26/2012,12:35,70,10,46.16857147,-124.2187042,3.315195,0.904924122,0.689465998,0,1.809848244,107.0826878
46,June,2012,062612CR15,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/26/2012,14:39,108,15,46.16453552,-124.3251801,4.229984,0,0.283689029,0,0,0
46,June,2012,062612CR20,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/26/2012,16:44,136,20,46.17168427,-124.4506226,3.536851,0,0,0,0,0
46,June,2012,062612CR25,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/26/2012,18:48,155,25,46.17285919,-124.5568695,3.43065,0,0,0.291489911,0,0
46,June,2012,062612CR30,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/26/2012,20:16,367,30,46.16727448,-124.6713257,3.326008,0,0,0,0,0
46,June,2012,062712CM01,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/27/2012,7:36,38,1,45.48415756,-124.0124893,3.535524,0,0,0,0.848530426,413.5171612
46,June,2012,062712CM03,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/27/2012,9:27,53,3,45.48335266,-124.0389175,3.774035,7.419115599,0.264968414,0,0.529936829,48.48921981
46,June,2012,062712CM05,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/27/2012,11:30,87,5,45.4803009,-124.0871582,3.839227,20.5770578,0,0,0,19.01424329
46,June,2012,062712CM10,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/27/2012,13:52,136,10,45.48464966,-124.208107,3.549284,0.845240961,0,0,0,16.62307222
46,June,2012,062712CM15,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/27/2012,16:05,179,15,45.48131561,-124.323967,3.628396,0,0,0,0,0
46,June,2012,062812NH03,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/28/2012,7:45,49,3,44.66075134,-124.1303101,3.222823,4.34401778,0,0,30.40812446,143.3525867
46,June,2012,062812NH05,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/28/2012,9:33,65,5,44.66866684,-124.1759567,3.373759,21.34117886,0,0,5.038889453,157.9840046
46,June,2012,062812NH05B,Regular,TRUE,TRUE,TRUE,FALSE,No,0.8,No,6/28/2012,10:52,60,5,44.65792847,-124.1774139,3.390165,40.11603766,0,0,5.309475572,161.0540924
46,June,2012,062812NH10,Regular,TRUE,TRUE,FALSE,FALSE,No,0.8,No,6/28/2012,12:59,80,10,44.67072296,-124.2948151,2.689963,175.4671064,0,0,0.371752344,1.487009376
